order_id,order_date,ship_date,ship_mode,customer_id,customer_name,segment,region,state,category,sub_category,product_name,sales,quantity,discount,profit
ORD-3517,2021-06-30,2021-07-01,Standard Class,CU-2048,Customer 356,Home Office,South,Georgia,Furniture,Chairs,Chairs Product 36,184.47,3,0.0,33.27
ORD-3518,2022-05-14,2022-05-26,Same Day,CU-7506,Customer 90,Consumer,South,Georgia,Office Supplies,Storage,Storage Product 11,5968.07,8,0.15,496.81
ORD-3519,2020-09-26,2020-10-09,Standard Class,CU-6550,Customer 536,Home Office,South,North Carolina,Furniture,Tables,Tables Product 76,306.63,1,0.15,50.29
ORD-3520,2022-07-12,2022-07-17,Same Day,CU-3237,Customer 897,Home Office,South,Georgia,Office Supplies,Paper,Paper Product 49,1697.96,5,0.0,88.75
ORD-3521,2022-01-04,2022-01-14,First Class,CU-9983,Customer 91,Home Office,South,Florida,Technology,Accessories,Accessories Product 85,2465.88,4,0.1,382.49
ORD-3522,2022-10-21,2022-11-03,Second Class,CU-4169,Customer 297,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 40,7367.26,8,0.0,1435.8
ORD-3523,2021-01-06,2021-01-10,Same Day,CU-7283,Customer 68,Home Office,East,Massachusetts,Technology,Computers,Computers Product 84,2861.45,10,0.1,339.93
ORD-3524,2020-05-28,2020-06-02,Standard Class,CU-6439,Customer 202,Corporate,South,North Carolina,Office Supplies,Storage,Storage Product 82,955.33,2,0.2,126.02
ORD-3525,2019-10-05,2019-10-18,Second Class,CU-4032,Customer 21,Corporate,South,Florida,Office Supplies,Binders,Binders Product 49,971.44,2,0.1,66.21
ORD-3526,2021-10-14,2021-10-24,Second Class,CU-9555,Customer 664,Home Office,Central,Illinois,Furniture,Chairs,Chairs Product 12,3227.76,4,0.0,205.59
ORD-3527,2022-10-16,2022-10-26,Standard Class,CU-1910,Customer 430,Home Office,East,Massachusetts,Technology,Computers,Computers Product 89,4643.77,9,0.0,752.37
ORD-3528,2021-10-10,2021-10-18,Second Class,CU-2531,Customer 399,Corporate,South,North Carolina,Office Supplies,Binders,Binders Product 99,919.57,1,0.0,161.44
ORD-3529,2020-10-17,2020-10-31,First Class,CU-3804,Customer 133,Consumer,West,California,Technology,Phones,Phones Product 89,314.7,1,0.15,35.82
ORD-3530,2021-11-05,2021-11-10,First Class,CU-8920,Customer 903,Corporate,East,New York,Furniture,Chairs,Chairs Product 2,3978.36,5,0.15,414.01
ORD-3531,2021-04-26,2021-04-27,First Class,CU-5697,Customer 814,Home Office,Central,Ohio,Office Supplies,Paper,Paper Product 56,423.97,5,0.0,81.0
ORD-3532,2020-09-17,2020-09-18,Standard Class,CU-8861,Customer 722,Corporate,Central,Ohio,Furniture,Tables,Tables Product 41,376.62,3,0.1,16.64
ORD-3533,2022-12-05,2022-12-15,First Class,CU-1742,Customer 875,Corporate,South,Florida,Furniture,Chairs,Chairs Product 94,3505.41,8,0.1,89.52
ORD-3534,2020-11-20,2020-11-27,First Class,CU-1907,Customer 904,Consumer,South,North Carolina,Technology,Phones,Phones Product 15,1153.01,9,0.1,39.61
ORD-3535,2019-07-06,2019-07-13,Same Day,CU-7237,Customer 286,Home Office,West,California,Technology,Phones,Phones Product 12,7574.31,8,0.0,1085.37
ORD-3536,2022-07-09,2022-07-23,Standard Class,CU-5260,Customer 367,Consumer,South,Florida,Furniture,Chairs,Chairs Product 34,4552.01,10,0.0,710.51
ORD-3537,2020-04-16,2020-04-23,Same Day,CU-2664,Customer 183,Home Office,Central,Ohio,Office Supplies,Paper,Paper Product 93,529.14,7,0.0,46.62
ORD-3538,2021-02-04,2021-02-12,Second Class,CU-8013,Customer 217,Consumer,South,Florida,Office Supplies,Storage,Storage Product 96,267.92,1,0.0,34.92
ORD-3539,2019-04-07,2019-04-17,Same Day,CU-3453,Customer 227,Consumer,Central,Illinois,Technology,Computers,Computers Product 39,1932.24,6,0.25,397.34
ORD-3540,2022-12-29,2023-01-03,Same Day,CU-3508,Customer 342,Consumer,West,Oregon,Office Supplies,Paper,Paper Product 7,1712.39,3,0.0,269.17
ORD-3541,2022-06-08,2022-06-17,Standard Class,CU-3661,Customer 552,Corporate,South,Georgia,Technology,Accessories,Accessories Product 2,84.88,2,0.0,18.21
ORD-3542,2019-06-13,2019-06-19,Same Day,CU-2152,Customer 593,Consumer,South,North Carolina,Office Supplies,Binders,Binders Product 75,612.89,1,0.15,133.19
ORD-3543,2021-05-02,2021-05-07,Standard Class,CU-7819,Customer 868,Consumer,West,Washington,Technology,Accessories,Accessories Product 92,4642.16,10,0.0,139.32
ORD-3544,2021-08-04,2021-08-16,Same Day,CU-3767,Customer 955,Home Office,East,Pennsylvania,Office Supplies,Storage,Storage Product 99,456.44,10,0.0,90.33
ORD-3545,2021-07-16,2021-07-20,Same Day,CU-4979,Customer 883,Consumer,Central,Ohio,Office Supplies,Storage,Storage Product 3,3991.76,7,0.2,454.31
ORD-3546,2021-06-18,2021-06-29,First Class,CU-7210,Customer 543,Corporate,West,Oregon,Office Supplies,Storage,Storage Product 66,924.28,3,0.0,109.76
ORD-3547,2022-08-29,2022-09-11,Second Class,CU-9396,Customer 116,Corporate,Central,Texas,Office Supplies,Paper,Paper Product 41,536.2,7,0.0,34.39
ORD-3548,2019-12-25,2020-01-04,Standard Class,CU-5514,Customer 184,Home Office,East,Massachusetts,Technology,Phones,Phones Product 18,1026.18,3,0.0,68.3
ORD-3549,2020-06-02,2020-06-13,Same Day,CU-1893,Customer 636,Home Office,West,Washington,Technology,Computers,Computers Product 70,4853.63,5,0.0,767.68
ORD-3550,2019-10-10,2019-10-18,Standard Class,CU-8921,Customer 933,Home Office,South,Florida,Office Supplies,Paper,Paper Product 86,4652.81,6,0.0,735.08
ORD-3551,2019-03-07,2019-03-16,Same Day,CU-3571,Customer 508,Home Office,West,Washington,Furniture,Tables,Tables Product 5,648.38,2,0.0,36.16
ORD-3552,2020-04-13,2020-04-18,Second Class,CU-9400,Customer 552,Corporate,Central,Ohio,Office Supplies,Binders,Binders Product 36,1481.38,4,0.0,147.42
ORD-3553,2019-07-18,2019-08-01,First Class,CU-1261,Customer 847,Home Office,South,Georgia,Furniture,Tables,Tables Product 38,2311.31,4,0.2,85.01
ORD-3554,2020-05-24,2020-06-07,Second Class,CU-2629,Customer 922,Home Office,Central,Texas,Furniture,Chairs,Chairs Product 46,652.19,1,0.0,22.96
ORD-3555,2021-11-26,2021-12-10,Second Class,CU-5213,Customer 28,Corporate,East,Pennsylvania,Technology,Computers,Computers Product 60,2124.19,3,0.2,54.53
ORD-3556,2020-04-18,2020-04-26,Standard Class,CU-3731,Customer 659,Home Office,South,Georgia,Office Supplies,Binders,Binders Product 2,9735.61,10,0.0,939.28
ORD-3557,2019-06-30,2019-07-14,First Class,CU-7078,Customer 362,Consumer,West,California,Technology,Phones,Phones Product 81,960.6,5,0.1,73.77
ORD-3558,2019-02-03,2019-02-12,Second Class,CU-5387,Customer 389,Corporate,South,Georgia,Furniture,Chairs,Chairs Product 2,995.7,4,0.0,89.23
ORD-3559,2020-10-05,2020-10-18,Same Day,CU-9079,Customer 881,Home Office,East,Massachusetts,Furniture,Bookcases,Bookcases Product 56,5220.07,9,0.15,766.33
ORD-3560,2022-09-06,2022-09-15,Same Day,CU-2292,Customer 177,Corporate,Central,Texas,Furniture,Bookcases,Bookcases Product 100,5575.71,7,0.0,372.01
ORD-3561,2020-12-03,2020-12-17,First Class,CU-3206,Customer 713,Corporate,South,Florida,Furniture,Bookcases,Bookcases Product 37,4952.2,6,0.0,322.74
ORD-3562,2022-12-05,2022-12-17,Standard Class,CU-3058,Customer 597,Consumer,Central,Texas,Technology,Phones,Phones Product 49,8575.43,9,0.0,1043.91
ORD-3563,2019-03-01,2019-03-03,First Class,CU-1782,Customer 791,Consumer,East,Pennsylvania,Furniture,Chairs,Chairs Product 5,2120.23,9,0.15,258.9
ORD-3564,2019-03-17,2019-03-26,Standard Class,CU-8684,Customer 878,Consumer,South,North Carolina,Technology,Computers,Computers Product 2,395.41,1,0.0,60.54
ORD-3565,2020-03-09,2020-03-23,Standard Class,CU-2009,Customer 288,Consumer,West,California,Furniture,Bookcases,Bookcases Product 48,1242.19,2,0.0,190.48
ORD-3566,2019-07-20,2019-07-26,Same Day,CU-2992,Customer 636,Home Office,East,New York,Furniture,Bookcases,Bookcases Product 92,4210.21,9,0.0,420.97
ORD-3567,2021-09-24,2021-09-28,First Class,CU-9137,Customer 870,Corporate,Central,Illinois,Furniture,Tables,Tables Product 45,3256.2,4,0.0,231.65
ORD-3568,2019-04-28,2019-05-10,Standard Class,CU-8666,Customer 818,Home Office,West,Oregon,Office Supplies,Binders,Binders Product 37,731.02,5,0.0,94.09
ORD-3569,2019-04-16,2019-04-19,Second Class,CU-9516,Customer 911,Home Office,South,North Carolina,Office Supplies,Binders,Binders Product 79,922.87,4,0.0,137.84
ORD-3570,2021-09-20,2021-09-25,Second Class,CU-7842,Customer 927,Home Office,West,California,Office Supplies,Storage,Storage Product 3,4394.13,7,0.0,653.77
ORD-3571,2020-06-22,2020-06-28,First Class,CU-3287,Customer 791,Consumer,West,Oregon,Office Supplies,Paper,Paper Product 20,6433.75,8,0.15,716.43
ORD-3572,2021-10-10,2021-10-19,First Class,CU-4194,Customer 22,Home Office,Central,Texas,Furniture,Chairs,Chairs Product 99,4344.04,7,0.25,407.3
ORD-3573,2021-08-07,2021-08-12,First Class,CU-6438,Customer 939,Consumer,West,Washington,Furniture,Chairs,Chairs Product 86,321.63,1,0.0,45.2
ORD-3574,2020-03-29,2020-04-11,Same Day,CU-4850,Customer 660,Corporate,East,Massachusetts,Office Supplies,Paper,Paper Product 31,220.56,3,0.0,16.54
ORD-3575,2022-11-01,2022-11-13,Second Class,CU-5356,Customer 971,Corporate,East,Massachusetts,Office Supplies,Paper,Paper Product 41,4171.88,8,0.0,484.92
ORD-3576,2020-08-28,2020-09-08,First Class,CU-7736,Customer 99,Consumer,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 80,1885.52,9,0.0,277.71
ORD-3577,2020-04-28,2020-05-01,Same Day,CU-2688,Customer 51,Home Office,Central,Ohio,Technology,Phones,Phones Product 21,817.22,1,0.0,117.78
ORD-3578,2019-01-16,2019-01-17,First Class,CU-6406,Customer 921,Corporate,South,North Carolina,Office Supplies,Storage,Storage Product 59,3370.48,7,0.0,457.65
ORD-3579,2020-02-21,2020-03-03,First Class,CU-1749,Customer 160,Corporate,South,North Carolina,Furniture,Chairs,Chairs Product 24,1482.54,5,0.25,58.0
ORD-3580,2020-11-20,2020-12-04,Second Class,CU-3325,Customer 262,Home Office,East,Pennsylvania,Office Supplies,Binders,Binders Product 74,712.44,7,0.0,87.53
ORD-3581,2022-04-08,2022-04-12,Second Class,CU-5990,Customer 897,Corporate,East,Pennsylvania,Furniture,Tables,Tables Product 36,2306.56,4,0.0,46.03
ORD-3582,2022-07-15,2022-07-16,Standard Class,CU-1976,Customer 731,Consumer,South,Georgia,Furniture,Bookcases,Bookcases Product 3,3336.82,5,0.2,264.14
ORD-3583,2021-02-13,2021-02-26,First Class,CU-8197,Customer 644,Consumer,Central,Illinois,Technology,Computers,Computers Product 7,4159.86,5,0.0,915.98
ORD-3584,2021-12-21,2022-01-01,Standard Class,CU-3994,Customer 649,Corporate,South,North Carolina,Office Supplies,Storage,Storage Product 29,4261.87,6,0.1,838.9
ORD-3585,2019-01-26,2019-02-04,Standard Class,CU-9463,Customer 376,Home Office,Central,Ohio,Technology,Accessories,Accessories Product 94,2026.15,5,0.0,462.54
ORD-3586,2020-04-27,2020-05-02,First Class,CU-9810,Customer 413,Home Office,West,Washington,Furniture,Chairs,Chairs Product 73,81.05,2,0.0,7.42
ORD-3587,2021-07-31,2021-08-07,First Class,CU-1197,Customer 951,Consumer,East,Pennsylvania,Furniture,Chairs,Chairs Product 1,6614.19,10,0.0,-195.73
ORD-3588,2019-07-22,2019-07-23,Standard Class,CU-4271,Customer 662,Home Office,Central,Illinois,Office Supplies,Binders,Binders Product 25,3499.01,4,0.0,272.7
ORD-3589,2020-01-14,2020-01-19,Standard Class,CU-7873,Customer 743,Corporate,East,New York,Furniture,Chairs,Chairs Product 11,1962.11,4,0.0,214.57
ORD-3590,2022-04-11,2022-04-24,Same Day,CU-4953,Customer 536,Corporate,South,Florida,Technology,Accessories,Accessories Product 93,5701.33,6,0.0,1019.45
ORD-3591,2022-10-05,2022-10-19,Same Day,CU-1271,Customer 324,Corporate,East,New York,Furniture,Tables,Tables Product 88,5169.21,6,0.0,748.81
ORD-3592,2021-01-19,2021-01-22,First Class,CU-5797,Customer 515,Home Office,East,Pennsylvania,Office Supplies,Binders,Binders Product 29,383.89,2,0.0,40.71
ORD-3593,2020-10-05,2020-10-07,Same Day,CU-4158,Customer 179,Home Office,West,California,Furniture,Tables,Tables Product 91,1193.01,6,0.1,30.37
ORD-3594,2019-12-23,2020-01-01,Second Class,CU-7372,Customer 997,Corporate,West,Washington,Technology,Phones,Phones Product 45,609.96,10,0.2,120.19
ORD-3595,2021-12-12,2021-12-21,Second Class,CU-3004,Customer 240,Consumer,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 50,9260.44,10,0.0,966.85
ORD-3596,2021-11-19,2021-11-30,Second Class,CU-1402,Customer 91,Corporate,East,New York,Office Supplies,Binders,Binders Product 61,523.99,1,0.0,77.2
ORD-3597,2021-08-17,2021-08-21,Second Class,CU-8202,Customer 315,Consumer,East,Pennsylvania,Technology,Computers,Computers Product 74,3492.9,4,0.0,414.6
ORD-3598,2020-08-15,2020-08-25,Second Class,CU-7098,Customer 594,Home Office,Central,Ohio,Furniture,Tables,Tables Product 51,599.51,4,0.0,71.87
ORD-3599,2022-10-19,2022-10-20,Standard Class,CU-4452,Customer 814,Corporate,South,Georgia,Office Supplies,Storage,Storage Product 15,4943.85,7,0.15,518.67
ORD-3600,2019-10-19,2019-11-01,Same Day,CU-1239,Customer 389,Consumer,Central,Ohio,Technology,Accessories,Accessories Product 88,4770.68,5,0.0,457.66
ORD-3601,2022-12-18,2022-12-19,Second Class,CU-8245,Customer 44,Home Office,West,Washington,Technology,Accessories,Accessories Product 83,935.73,2,0.0,184.08
ORD-3602,2020-10-01,2020-10-12,First Class,CU-1122,Customer 536,Home Office,West,Washington,Technology,Computers,Computers Product 87,2065.45,8,0.0,189.5
ORD-3603,2022-09-09,2022-09-12,Second Class,CU-6649,Customer 27,Home Office,West,California,Technology,Computers,Computers Product 96,5068.89,7,0.0,660.06
ORD-3604,2019-01-19,2019-01-22,Standard Class,CU-1691,Customer 305,Consumer,East,Massachusetts,Office Supplies,Storage,Storage Product 60,1589.56,3,0.0,205.15
ORD-3605,2022-05-15,2022-05-23,Second Class,CU-8149,Customer 803,Corporate,West,California,Office Supplies,Paper,Paper Product 74,2526.9,4,0.15,212.72
ORD-3606,2019-10-04,2019-10-12,First Class,CU-7923,Customer 975,Consumer,East,Pennsylvania,Technology,Computers,Computers Product 76,2345.81,6,0.0,331.75
ORD-3607,2020-06-06,2020-06-14,First Class,CU-3564,Customer 685,Home Office,South,Florida,Technology,Phones,Phones Product 25,1657.48,6,0.1,344.6
ORD-3608,2022-09-10,2022-09-23,Standard Class,CU-8671,Customer 847,Consumer,South,Florida,Office Supplies,Storage,Storage Product 69,217.49,9,0.0,25.43
ORD-3609,2019-11-14,2019-11-23,First Class,CU-3625,Customer 852,Consumer,East,Pennsylvania,Technology,Accessories,Accessories Product 1,2414.17,3,0.0,515.9
ORD-3610,2020-02-21,2020-02-27,Same Day,CU-9421,Customer 807,Corporate,Central,Ohio,Office Supplies,Binders,Binders Product 96,417.73,9,0.25,48.59
ORD-3611,2019-12-16,2019-12-18,Second Class,CU-2464,Customer 962,Home Office,Central,Texas,Technology,Computers,Computers Product 14,3114.42,8,0.0,732.46
ORD-3612,2021-06-21,2021-06-27,Second Class,CU-2938,Customer 76,Consumer,West,Oregon,Furniture,Bookcases,Bookcases Product 40,805.12,2,0.0,55.74
ORD-3613,2022-09-14,2022-09-20,Same Day,CU-8353,Customer 733,Consumer,South,Florida,Furniture,Bookcases,Bookcases Product 65,1716.59,2,0.0,-0.52
ORD-3614,2020-09-27,2020-10-10,Same Day,CU-4772,Customer 902,Consumer,East,New York,Furniture,Chairs,Chairs Product 3,1591.57,10,0.0,66.34
ORD-3615,2020-12-08,2020-12-21,First Class,CU-5051,Customer 625,Corporate,Central,Ohio,Technology,Accessories,Accessories Product 40,2852.33,7,0.0,460.15
ORD-3616,2020-04-09,2020-04-17,Standard Class,CU-6656,Customer 101,Corporate,West,Oregon,Office Supplies,Binders,Binders Product 98,279.51,2,0.0,47.31
ORD-3617,2021-12-05,2021-12-07,First Class,CU-5879,Customer 967,Consumer,South,North Carolina,Furniture,Chairs,Chairs Product 48,73.4,1,0.25,7.07
ORD-3618,2021-01-10,2021-01-17,First Class,CU-8325,Customer 161,Home Office,South,Georgia,Furniture,Tables,Tables Product 13,1678.82,4,0.25,78.38
ORD-3619,2019-02-05,2019-02-15,Second Class,CU-9775,Customer 883,Corporate,West,California,Technology,Accessories,Accessories Product 61,2649.94,7,0.0,511.91
ORD-3620,2022-06-11,2022-06-12,First Class,CU-7358,Customer 527,Home Office,West,California,Office Supplies,Storage,Storage Product 78,1865.53,7,0.0,253.27
ORD-3621,2021-09-20,2021-09-27,Standard Class,CU-5003,Customer 48,Home Office,Central,Ohio,Furniture,Tables,Tables Product 53,1723.72,8,0.0,213.4
ORD-3622,2022-06-18,2022-07-02,Second Class,CU-5341,Customer 346,Consumer,East,Pennsylvania,Furniture,Bookcases,Bookcases Product 84,1903.94,3,0.15,113.71
ORD-3623,2021-03-21,2021-03-30,Second Class,CU-2976,Customer 138,Corporate,West,California,Office Supplies,Binders,Binders Product 38,4026.28,5,0.15,592.88
ORD-3624,2019-01-21,2019-01-28,Second Class,CU-1154,Customer 84,Consumer,South,North Carolina,Furniture,Chairs,Chairs Product 14,6731.45,10,0.0,386.95
ORD-3625,2019-02-19,2019-03-03,Second Class,CU-6569,Customer 636,Corporate,West,Washington,Furniture,Tables,Tables Product 13,60.75,3,0.0,8.75
ORD-3626,2020-01-10,2020-01-22,Second Class,CU-1614,Customer 265,Consumer,Central,Ohio,Office Supplies,Binders,Binders Product 96,6159.82,10,0.2,692.95
ORD-3627,2021-09-23,2021-10-07,Same Day,CU-8815,Customer 882,Home Office,West,Washington,Office Supplies,Binders,Binders Product 7,260.93,1,0.0,35.39
ORD-3628,2020-07-29,2020-08-11,Same Day,CU-7543,Customer 786,Corporate,Central,Illinois,Office Supplies,Paper,Paper Product 37,49.99,1,0.0,2.67
ORD-3629,2021-01-15,2021-01-28,First Class,CU-5225,Customer 140,Home Office,East,New York,Furniture,Tables,Tables Product 21,1143.49,7,0.0,-11.44
ORD-3630,2019-03-19,2019-03-30,Second Class,CU-3836,Customer 532,Corporate,South,Georgia,Office Supplies,Paper,Paper Product 38,1302.59,5,0.0,195.21
ORD-3631,2022-07-08,2022-07-10,Second Class,CU-1532,Customer 828,Home Office,Central,Illinois,Technology,Computers,Computers Product 30,2480.1,6,0.0,254.36
ORD-3632,2021-11-14,2021-11-28,Second Class,CU-8042,Customer 881,Corporate,South,North Carolina,Technology,Accessories,Accessories Product 46,6878.22,9,0.0,749.33
ORD-3633,2022-08-31,2022-09-13,First Class,CU-9011,Customer 382,Home Office,West,Washington,Technology,Accessories,Accessories Product 96,1484.79,10,0.0,313.55
ORD-3634,2021-03-16,2021-03-30,Standard Class,CU-4362,Customer 85,Consumer,West,California,Office Supplies,Storage,Storage Product 44,4189.05,10,0.15,296.55
ORD-3635,2021-12-27,2022-01-02,Standard Class,CU-2455,Customer 375,Corporate,South,North Carolina,Technology,Phones,Phones Product 15,246.6,3,0.0,30.57
ORD-3636,2019-03-22,2019-04-03,Standard Class,CU-3809,Customer 50,Consumer,Central,Illinois,Furniture,Bookcases,Bookcases Product 12,885.01,1,0.0,-18.25
ORD-3637,2019-10-28,2019-11-08,Standard Class,CU-2469,Customer 353,Corporate,East,Massachusetts,Furniture,Tables,Tables Product 59,1077.58,4,0.0,27.6
ORD-3638,2019-06-23,2019-06-24,Standard Class,CU-8971,Customer 483,Home Office,Central,Ohio,Furniture,Tables,Tables Product 91,1117.79,4,0.0,66.66
ORD-3639,2020-02-16,2020-02-19,First Class,CU-6446,Customer 846,Consumer,West,California,Technology,Phones,Phones Product 56,3510.5,8,0.0,255.8
ORD-3640,2022-06-08,2022-06-12,First Class,CU-2361,Customer 977,Consumer,East,New York,Furniture,Bookcases,Bookcases Product 42,2464.26,3,0.0,-50.03
ORD-3641,2021-04-24,2021-04-25,Same Day,CU-8608,Customer 199,Consumer,West,California,Technology,Phones,Phones Product 19,1303.65,8,0.0,235.02
ORD-3642,2022-11-10,2022-11-15,Second Class,CU-8572,Customer 827,Corporate,South,Florida,Technology,Accessories,Accessories Product 33,749.26,1,0.25,104.24
ORD-3643,2020-04-26,2020-05-06,First Class,CU-9196,Customer 257,Corporate,West,Oregon,Technology,Computers,Computers Product 44,2129.99,7,0.2,356.76
ORD-3644,2021-05-18,2021-05-19,Same Day,CU-3958,Customer 304,Consumer,West,Oregon,Technology,Computers,Computers Product 64,5566.38,10,0.0,464.08
ORD-3645,2020-01-07,2020-01-13,First Class,CU-4949,Customer 422,Consumer,Central,Texas,Technology,Phones,Phones Product 43,26.58,3,0.25,6.5
ORD-3646,2022-06-07,2022-06-10,Second Class,CU-3302,Customer 686,Home Office,Central,Illinois,Technology,Computers,Computers Product 29,2558.46,7,0.0,349.44
ORD-3647,2022-03-04,2022-03-15,Second Class,CU-2158,Customer 108,Corporate,Central,Texas,Office Supplies,Binders,Binders Product 93,1011.44,8,0.0,-7.3
ORD-3648,2022-09-01,2022-09-05,Second Class,CU-9363,Customer 221,Home Office,Central,Texas,Technology,Accessories,Accessories Product 81,1648.19,2,0.0,287.43
ORD-3649,2019-03-11,2019-03-21,Second Class,CU-5437,Customer 31,Corporate,Central,Texas,Furniture,Chairs,Chairs Product 98,731.96,2,0.0,34.49
ORD-3650,2022-05-06,2022-05-16,Same Day,CU-1039,Customer 483,Home Office,West,Washington,Office Supplies,Storage,Storage Product 49,228.29,1,0.0,19.77
ORD-3651,2021-04-10,2021-04-17,Second Class,CU-8863,Customer 587,Consumer,East,Massachusetts,Furniture,Chairs,Chairs Product 27,1182.73,2,0.1,104.88
ORD-3652,2019-07-13,2019-07-22,Standard Class,CU-8731,Customer 446,Home Office,West,Washington,Office Supplies,Paper,Paper Product 62,4694.13,6,0.0,461.2
ORD-3653,2019-11-04,2019-11-05,First Class,CU-6991,Customer 914,Corporate,Central,Ohio,Office Supplies,Binders,Binders Product 87,414.66,2,0.0,64.98
ORD-3654,2021-09-24,2021-09-25,First Class,CU-6445,Customer 833,Corporate,Central,Texas,Furniture,Tables,Tables Product 15,3122.1,8,0.0,213.22
ORD-3655,2019-12-16,2019-12-18,Standard Class,CU-4854,Customer 625,Consumer,West,California,Office Supplies,Paper,Paper Product 54,1281.86,6,0.0,169.56
ORD-3656,2021-05-06,2021-05-11,Same Day,CU-7465,Customer 523,Corporate,East,Massachusetts,Technology,Phones,Phones Product 26,796.89,4,0.2,119.33
ORD-3657,2020-08-07,2020-08-19,First Class,CU-2244,Customer 473,Corporate,West,Oregon,Technology,Phones,Phones Product 32,2012.03,9,0.0,250.34
ORD-3658,2021-01-29,2021-02-12,Same Day,CU-2582,Customer 89,Consumer,East,Massachusetts,Technology,Phones,Phones Product 63,966.51,2,0.0,193.11
ORD-3659,2022-01-11,2022-01-19,First Class,CU-5228,Customer 805,Home Office,West,Oregon,Office Supplies,Paper,Paper Product 63,4488.87,7,0.0,992.57
ORD-3660,2019-05-07,2019-05-19,Second Class,CU-2201,Customer 834,Corporate,West,Washington,Furniture,Chairs,Chairs Product 32,3578.69,4,0.0,553.6
ORD-3661,2019-08-28,2019-08-30,Standard Class,CU-8630,Customer 617,Home Office,Central,Ohio,Technology,Accessories,Accessories Product 90,3091.39,8,0.0,434.06
ORD-3662,2020-08-22,2020-08-28,Standard Class,CU-3630,Customer 135,Home Office,Central,Illinois,Technology,Computers,Computers Product 88,5182.69,10,0.0,885.41
ORD-3663,2020-02-12,2020-02-16,First Class,CU-3107,Customer 51,Consumer,East,New York,Furniture,Tables,Tables Product 53,874.45,3,0.0,130.62
ORD-3664,2021-12-11,2021-12-13,Standard Class,CU-7626,Customer 943,Consumer,West,Washington,Office Supplies,Binders,Binders Product 83,321.28,6,0.0,46.92
ORD-3665,2019-06-05,2019-06-08,First Class,CU-9458,Customer 126,Home Office,East,New York,Technology,Accessories,Accessories Product 12,7349.33,9,0.0,588.99
ORD-3666,2021-08-28,2021-09-02,Second Class,CU-1768,Customer 901,Home Office,South,Florida,Furniture,Bookcases,Bookcases Product 99,4825.43,7,0.0,138.7
ORD-3667,2020-04-04,2020-04-09,Second Class,CU-2792,Customer 87,Corporate,East,Pennsylvania,Office Supplies,Binders,Binders Product 89,5166.92,8,0.0,826.02
ORD-3668,2022-11-26,2022-11-30,Standard Class,CU-9587,Customer 298,Consumer,Central,Illinois,Furniture,Bookcases,Bookcases Product 83,375.98,1,0.0,73.69
ORD-3669,2020-04-08,2020-04-10,Same Day,CU-5398,Customer 867,Home Office,Central,Texas,Office Supplies,Storage,Storage Product 12,1031.81,4,0.0,58.17
ORD-3670,2021-06-18,2021-07-01,Standard Class,CU-5426,Customer 501,Corporate,South,Georgia,Furniture,Tables,Tables Product 16,3082.61,9,0.2,75.3
ORD-3671,2020-07-23,2020-08-01,Second Class,CU-3591,Customer 389,Home Office,Central,Texas,Technology,Computers,Computers Product 22,3374.62,5,0.25,516.03
ORD-3672,2021-01-01,2021-01-09,Same Day,CU-4431,Customer 623,Consumer,East,New York,Office Supplies,Paper,Paper Product 87,3064.2,10,0.0,-13.6
ORD-3673,2021-10-02,2021-10-07,Second Class,CU-2616,Customer 739,Home Office,Central,Ohio,Furniture,Chairs,Chairs Product 58,773.61,1,0.0,86.67
ORD-3674,2019-10-09,2019-10-23,Second Class,CU-1999,Customer 645,Consumer,West,Washington,Office Supplies,Storage,Storage Product 3,3063.95,5,0.0,331.16
ORD-3675,2020-10-27,2020-11-01,First Class,CU-8264,Customer 826,Home Office,East,Pennsylvania,Office Supplies,Paper,Paper Product 71,5050.91,10,0.0,656.29
ORD-3676,2022-10-18,2022-10-21,Standard Class,CU-4996,Customer 222,Consumer,Central,Texas,Office Supplies,Binders,Binders Product 11,3336.6,6,0.0,140.34
ORD-3677,2021-09-12,2021-09-22,Same Day,CU-3319,Customer 257,Corporate,West,Washington,Furniture,Bookcases,Bookcases Product 6,3197.44,8,0.0,213.72
ORD-3678,2019-11-04,2019-11-05,Standard Class,CU-4266,Customer 868,Consumer,South,Georgia,Office Supplies,Binders,Binders Product 100,170.84,1,0.0,22.8
ORD-3679,2020-12-02,2020-12-09,Second Class,CU-3433,Customer 780,Home Office,East,Pennsylvania,Office Supplies,Binders,Binders Product 80,4973.57,5,0.0,896.47
ORD-3680,2021-04-15,2021-04-27,Same Day,CU-1082,Customer 277,Consumer,South,North Carolina,Office Supplies,Paper,Paper Product 67,1645.27,3,0.25,166.22
ORD-3681,2019-02-13,2019-02-15,First Class,CU-2393,Customer 834,Home Office,Central,Ohio,Furniture,Tables,Tables Product 6,3872.31,9,0.15,-117.86
ORD-3682,2021-04-11,2021-04-12,First Class,CU-1285,Customer 757,Home Office,East,Massachusetts,Furniture,Bookcases,Bookcases Product 71,5880.95,8,0.0,659.54
ORD-3683,2020-07-11,2020-07-19,First Class,CU-7983,Customer 755,Consumer,South,Georgia,Technology,Accessories,Accessories Product 24,901.81,1,0.0,178.1
