date,symbol,open,high,low,close,volume
2022-11-29,TSLA,269.86,271.21,265.36,270.68,35274345
2022-11-30,TSLA,266.93,271.17,265.77,267.71,15443439
2022-12-01,TSLA,271.76,277.11,271.55,273.07,29786528
2022-12-02,TSLA,272.39,274.38,271.4,271.84,17971497
2022-12-05,TSLA,276.87,283.51,276.26,278.74,41793928
2022-12-06,TSLA,279.59,283.78,277.63,278.62,21732496
2022-12-07,TSLA,275.76,277.85,273.36,273.38,44689141
2022-12-08,TSLA,269.51,273.9,265.6,271.69,4915897
2022-12-09,TSLA,261.01,267.56,254.96,260.68,21775552
2022-12-12,TSLA,253.28,255.82,252.97,255.25,46306077
2022-12-13,TSLA,260.44,262.18,260.36,261.15,6117470
2022-12-14,TSLA,255.42,260.75,246.54,255.49,3119004
2022-12-15,TSLA,246.4,249.63,244.03,246.55,37217455
2022-12-16,TSLA,253.43,254.03,249.35,252.38,8552337
2022-12-19,TSLA,256.23,259.96,255.48,255.56,18964291
2022-12-20,TSLA,256.23,256.4,249.02,254.03,16455297
2022-12-21,TSLA,253.11,257.27,251.18,255.54,9984066
2022-12-22,TSLA,264.96,266.13,260.46,263.65,23267877
2022-12-23,TSLA,274.61,276.8,273.21,273.32,49750747
2022-12-26,TSLA,267.39,274.28,264.09,269.57,36254835
2022-12-27,TSLA,267.19,269.83,265.8,267.74,21135548
2022-12-28,TSLA,268.08,269.15,267.81,268.86,1010588
2022-12-29,TSLA,291.48,294.89,290.29,291.22,32640340
2022-12-30,TSLA,287.2,288.72,284.8,288.14,31725898
2023-01-02,TSLA,290.38,292.11,287.87,290.91,29830996
2023-01-03,TSLA,290.86,295.03,289.79,294.56,19719362
2023-01-04,TSLA,288.95,290.57,288.7,289.48,4013500
2023-01-05,TSLA,286.61,290.12,284.28,288.26,48746945
2023-01-06,TSLA,291.26,297.49,290.7,292.83,16894364
2023-01-09,TSLA,287.1,287.12,285.28,286.58,12408607
2023-01-10,TSLA,287.51,290.54,282.85,288.66,45245360
2023-01-11,TSLA,286.19,286.68,280.86,283.35,37493645
2023-01-12,TSLA,281.93,282.54,279.08,279.94,20840586
2023-01-13,TSLA,278.35,280.7,278.08,278.53,29962903
2023-01-16,TSLA,281.71,283.32,278.63,282.87,42795262
2023-01-17,TSLA,284.84,295.62,283.79,287.96,7986090
2023-01-18,TSLA,280.95,286.57,277.25,281.21,4152159
2023-01-19,TSLA,271.94,272.0,270.26,270.95,45702381
2023-01-20,TSLA,277.77,279.6,275.93,278.01,45176477
2023-01-23,TSLA,270.83,273.2,270.8,272.37,10670191
2023-01-24,TSLA,268.21,270.51,265.23,266.7,49059285
2023-01-25,TSLA,272.77,272.8,267.54,272.79,19201327
2023-01-26,TSLA,267.54,273.16,263.94,268.22,1508660
2023-01-27,TSLA,273.36,274.36,267.21,271.63,34250971
2023-01-30,TSLA,272.82,276.58,272.28,273.61,11459001
2023-01-31,TSLA,283.44,283.76,276.43,281.6,30250509
2023-02-01,TSLA,285.23,288.0,281.89,283.97,47189933
2023-02-02,TSLA,286.62,288.41,282.47,285.68,4941411
2023-02-03,TSLA,282.21,285.13,280.71,283.13,47051128
2023-02-06,TSLA,283.04,287.16,281.6,281.68,49030451
2023-02-07,TSLA,286.77,290.93,286.62,287.18,34981518
2023-02-08,TSLA,294.56,300.85,288.51,294.92,5718841
2023-02-09,TSLA,287.13,289.44,285.21,288.64,3118115
2023-02-10,TSLA,292.32,296.21,290.08,292.9,15107559
2023-02-13,TSLA,292.26,292.81,287.19,290.15,24491597
2023-02-14,TSLA,288.91,292.02,287.77,290.09,21751943
2023-02-15,TSLA,284.0,291.98,276.22,286.21,7478691
2023-02-16,TSLA,283.47,287.18,281.02,282.91,49331306
2023-02-17,TSLA,280.58,283.29,279.36,282.99,4688963
2023-02-20,TSLA,287.1,287.58,286.58,286.77,30573395
2023-02-21,TSLA,287.22,291.45,281.83,286.48,29567323
2023-02-22,TSLA,287.27,295.12,286.48,289.31,34595709
2023-02-23,TSLA,300.55,300.89,296.98,300.08,1431855
2023-02-24,TSLA,297.83,300.92,296.67,300.24,34413300
2023-02-27,TSLA,312.99,316.36,311.91,311.96,10444163
2023-02-28,TSLA,313.26,315.53,309.19,309.51,38679968
2023-03-01,TSLA,315.14,317.52,314.71,315.76,41169926
2023-03-02,TSLA,300.23,302.76,296.02,298.05,19715345
2023-03-03,TSLA,286.82,296.16,285.81,288.89,30280621
2023-03-06,TSLA,291.25,291.71,290.55,291.35,36515312
2023-03-07,TSLA,287.53,287.74,282.48,286.22,48775082
2023-03-08,TSLA,286.13,291.68,282.27,284.76,40228444
2023-03-09,TSLA,286.72,290.98,284.47,286.11,22483920
2023-03-10,TSLA,288.2,290.35,285.61,287.7,5035031
2023-03-13,TSLA,283.32,284.89,278.94,284.62,32847672
2023-03-14,TSLA,285.73,288.52,284.21,285.47,37324398
2023-03-15,TSLA,281.61,282.68,280.47,282.61,15681100
2023-03-16,TSLA,286.9,290.09,283.89,285.95,28383335
2023-03-17,TSLA,289.59,290.05,287.52,287.82,3382398
2023-03-20,TSLA,286.32,286.46,280.03,282.81,10637280
2023-03-21,TSLA,290.56,291.95,289.65,290.84,23354334
2023-03-22,TSLA,293.51,294.34,285.35,291.1,17077259
2023-03-23,TSLA,298.61,305.3,296.48,298.51,34529865
2023-03-24,TSLA,296.42,297.74,294.06,297.25,29758006
2023-03-27,TSLA,296.48,299.4,295.01,296.24,47065349
2023-03-28,TSLA,302.83,308.58,300.62,304.08,5567400
2023-03-29,TSLA,304.14,308.47,301.01,304.79,39515636
2023-03-30,TSLA,301.13,303.76,298.15,302.64,26830864
2023-03-31,TSLA,302.13,304.6,302.0,303.39,5813168
2023-04-03,TSLA,295.49,301.52,290.16,296.2,32131037
2023-04-04,TSLA,295.46,296.33,292.49,293.26,23774010
2023-04-05,TSLA,296.86,299.82,291.8,296.5,26984172
2023-04-06,TSLA,304.52,314.26,300.74,307.32,46410779
2023-04-07,TSLA,312.63,314.95,307.62,311.98,5480390
2023-04-10,TSLA,320.53,321.65,313.87,318.18,15249264
2023-04-11,TSLA,313.73,317.01,312.86,314.03,16764377
2023-04-12,TSLA,304.94,308.47,301.06,307.23,41404666
2023-04-13,TSLA,306.81,311.24,306.09,309.14,31978900
2023-04-14,TSLA,301.66,301.93,292.03,298.95,20917294
2023-04-17,TSLA,297.93,300.34,296.56,298.18,10254280
2023-04-18,TSLA,301.37,301.96,297.13,301.22,19286017
2023-04-19,TSLA,300.09,304.07,297.47,301.08,47583488
2023-04-20,TSLA,317.97,324.88,313.17,315.85,35395555
2023-04-21,TSLA,323.8,327.49,320.76,327.14,48922118
2023-04-24,TSLA,336.15,341.52,328.57,337.71,42718562
2023-04-25,TSLA,331.46,335.88,328.81,334.39,5770863
2023-04-26,TSLA,337.09,337.17,328.12,333.57,10925587
2023-04-27,TSLA,331.28,332.27,323.69,330.12,16783625
2023-04-28,TSLA,332.2,332.48,330.76,331.16,29693404
2023-05-01,TSLA,344.72,346.06,341.63,342.58,9311176
2023-05-02,TSLA,335.23,345.57,334.86,337.53,47742320
2023-05-03,TSLA,349.9,355.45,348.88,350.2,4631876
2023-05-04,TSLA,338.49,340.35,336.85,338.7,25859260
2023-05-05,TSLA,337.02,339.26,336.41,338.06,8864665
2023-05-08,TSLA,346.25,350.69,344.45,345.29,15498279
2023-05-09,TSLA,343.69,348.59,343.18,344.15,15693076
2023-05-10,TSLA,348.93,349.92,344.66,346.66,44564867
2023-05-11,TSLA,337.46,345.23,332.44,338.92,29371336
2023-05-12,TSLA,339.22,345.22,338.58,339.53,35236299
2023-05-15,TSLA,346.35,349.17,340.28,344.53,34988249
2023-05-16,TSLA,337.24,339.07,334.97,338.84,22327060
2023-05-17,TSLA,346.3,351.67,346.18,347.46,13028374
2023-05-18,TSLA,352.55,356.6,351.08,352.69,38651951
2023-05-19,TSLA,372.5,378.84,371.24,372.23,33613409
2023-05-22,TSLA,361.92,365.67,361.54,364.76,28370691
2023-05-23,TSLA,355.09,357.15,352.48,355.89,18533349
2023-05-24,TSLA,357.51,362.16,346.63,353.5,36543856
2023-05-25,TSLA,349.31,354.88,346.47,351.77,2896140
2023-05-26,TSLA,341.66,350.1,339.05,345.55,32661849
2023-05-29,TSLA,349.54,353.43,348.35,349.36,26007591
2023-05-30,TSLA,350.2,351.15,347.45,349.22,43981108
2023-05-31,TSLA,350.73,353.62,347.75,348.43,26962139
2023-06-01,TSLA,339.37,341.27,337.5,339.91,27955109
2023-06-02,TSLA,346.03,346.12,340.53,343.64,42797469
2023-06-05,TSLA,336.35,339.93,331.0,334.56,49346631
2023-06-06,TSLA,339.17,340.83,332.85,339.61,37156603
2023-06-07,TSLA,345.04,350.98,344.34,347.98,29278444
2023-06-08,TSLA,336.54,339.24,331.6,335.68,12566719
2023-06-09,TSLA,338.71,339.65,333.59,339.31,4906130
2023-06-12,TSLA,336.69,339.52,335.19,336.72,40804834
2023-06-13,TSLA,330.02,332.64,327.16,327.96,45287555
2023-06-14,TSLA,323.05,326.79,315.8,322.33,4936001
2023-06-15,TSLA,313.3,316.23,311.99,313.63,9247118
2023-06-16,TSLA,315.55,317.36,313.78,315.41,1951615
2023-06-19,TSLA,318.58,319.96,314.14,318.94,40547483
2023-06-20,TSLA,314.3,315.97,311.26,313.54,24616505
2023-06-21,TSLA,322.57,327.53,316.6,319.6,25308325
2023-06-22,TSLA,329.4,330.25,325.63,329.05,19208742
2023-06-23,TSLA,316.68,318.38,312.17,317.29,48859819
2023-06-26,TSLA,310.67,314.3,310.06,312.92,20073742
2023-06-27,TSLA,310.61,314.13,306.96,308.31,9722968
2023-06-28,TSLA,304.85,309.17,302.51,304.42,1797616
2023-06-29,TSLA,293.13,298.51,291.51,295.58,16705822
2023-06-30,TSLA,294.11,301.28,290.59,294.48,47967381
2023-07-03,TSLA,295.18,298.53,294.57,295.49,17830355
2023-07-04,TSLA,297.78,302.44,296.38,296.57,31634552
2023-07-05,TSLA,302.1,302.46,300.24,301.65,46105161
2023-07-06,TSLA,302.51,306.36,295.85,303.44,20527546
2023-07-07,TSLA,313.98,318.72,305.1,318.51,32536242
2023-07-10,TSLA,311.58,318.42,311.37,315.82,29344775
2023-07-11,TSLA,314.2,317.8,313.82,314.86,18268861
2023-07-12,TSLA,318.48,323.17,314.7,318.36,4260594
2023-07-13,TSLA,327.81,332.61,318.87,325.93,11211987
2023-07-14,TSLA,317.92,318.27,314.33,315.61,30859286
2023-07-17,TSLA,309.7,314.87,306.15,312.34,23577497
2023-07-18,TSLA,305.31,308.35,304.02,304.96,3146709
2023-07-19,TSLA,302.37,307.01,300.92,301.47,7059480
2023-07-20,TSLA,295.31,298.81,295.09,295.49,27795787
2023-07-21,TSLA,297.46,300.58,294.52,296.21,7165235
2023-07-24,TSLA,296.46,297.45,290.29,294.91,8252606
2023-07-25,TSLA,292.52,298.57,292.41,292.7,32082780
2023-07-26,TSLA,298.19,302.22,294.66,297.52,7928838
2023-07-27,TSLA,296.58,302.13,294.64,299.04,37127516
2023-07-28,TSLA,295.69,297.78,294.63,295.99,15087825
2023-07-31,TSLA,296.18,297.64,292.97,297.29,8007814
2023-08-01,TSLA,287.9,292.38,287.17,288.35,14216466
2023-08-02,TSLA,287.48,292.84,285.24,286.43,20163335
2023-08-03,TSLA,285.64,289.64,278.2,285.04,31007924
2023-08-04,TSLA,287.85,289.3,284.01,286.82,14562283
2023-08-07,TSLA,294.62,296.16,289.73,293.05,30675374
2023-08-08,TSLA,297.5,300.67,295.36,297.0,46882239
2023-08-09,TSLA,299.3,303.6,293.17,298.74,11715880
2023-08-10,TSLA,300.44,305.28,298.3,301.86,31338835
2023-08-11,TSLA,291.5,294.67,290.15,294.49,48026418
2023-08-14,TSLA,289.89,292.82,286.14,286.76,15534071
2023-08-15,TSLA,284.35,284.5,280.13,283.78,3194818
2023-08-16,TSLA,281.83,284.92,281.29,281.4,23769370
2023-08-17,TSLA,288.98,290.59,288.97,289.79,2044625
2023-08-18,TSLA,289.88,296.99,289.18,289.35,46975825
2023-08-21,TSLA,282.93,285.01,279.71,283.87,31810380
2023-08-22,TSLA,283.49,284.74,280.81,283.42,29033966
2023-08-23,TSLA,294.36,297.88,290.81,296.4,40020775
2023-08-24,TSLA,292.52,296.79,290.5,292.9,14065036
2023-08-25,TSLA,287.27,290.29,282.52,285.81,34145734
2023-08-28,TSLA,278.17,279.89,274.65,279.09,46639149
2023-08-29,TSLA,290.15,295.22,286.3,291.54,34545957
2023-08-30,TSLA,284.49,288.52,284.34,286.44,47946117
2023-08-31,TSLA,287.07,293.28,286.01,286.53,13699565
2023-09-01,TSLA,284.46,289.15,283.88,284.04,6485517
2023-09-04,TSLA,274.73,280.52,268.93,276.28,26400113
2023-09-05,TSLA,277.29,277.76,273.86,275.91,22570181
2023-09-06,TSLA,267.64,268.36,261.13,266.17,10700414
2023-09-07,TSLA,275.83,278.3,273.52,277.04,44532013
2023-09-08,TSLA,271.86,275.23,266.54,270.37,20323622
2023-09-11,TSLA,263.47,263.69,263.13,263.48,26120851
2023-09-12,TSLA,259.38,259.93,259.07,259.86,9563641
2023-09-13,TSLA,252.91,254.53,251.17,253.25,15822950
2023-09-14,TSLA,245.8,249.64,244.65,247.91,12782431
2023-09-15,TSLA,249.49,251.95,246.21,250.31,5035862
2023-09-18,TSLA,250.31,252.15,245.37,251.22,12953292
2023-09-19,TSLA,246.11,252.39,245.02,247.54,3136909
2023-09-20,TSLA,247.15,252.83,244.73,249.32,22241085
2023-09-21,TSLA,243.29,244.66,242.08,243.21,32233201
2023-09-22,TSLA,241.24,241.86,237.43,238.65,33532815
2023-09-25,TSLA,246.17,247.49,241.55,244.44,37471643
2023-09-26,TSLA,243.14,244.56,242.13,243.42,13340783
2023-09-27,TSLA,247.94,249.41,246.43,246.77,47288965
2023-09-28,TSLA,255.32,255.54,252.56,254.2,36867928
2023-09-29,TSLA,254.71,256.54,253.29,254.87,42344473
2023-10-02,TSLA,252.35,256.6,252.32,253.29,16488672
2023-10-03,TSLA,243.23,244.43,242.62,244.11,43097606
2023-10-04,TSLA,241.13,245.6,241.09,241.52,3546013
2023-10-05,TSLA,236.8,239.42,235.88,238.59,21119256
2023-10-06,TSLA,239.75,241.16,236.76,237.68,43148300
2023-10-09,TSLA,236.41,238.47,235.89,236.04,33607179
2023-10-10,TSLA,238.51,239.2,236.61,238.3,26642605
2023-10-11,TSLA,238.51,241.87,232.7,237.97,9312966
2023-10-12,TSLA,234.92,235.36,233.29,234.97,48788227
2023-10-13,TSLA,238.79,241.0,238.39,240.25,2711909
2023-10-16,TSLA,242.9,243.92,241.36,242.35,9125081
2023-10-17,TSLA,245.21,247.54,238.59,243.65,37255253
2023-10-18,TSLA,241.92,243.15,239.57,239.62,13523929
2023-10-19,TSLA,235.47,235.98,234.49,235.44,19037821
2023-10-20,TSLA,235.02,241.09,232.7,237.13,4516963
2023-10-23,TSLA,235.94,237.78,233.15,236.4,16009860
2023-10-24,TSLA,228.67,234.57,228.67,231.39,34715893
2023-10-25,TSLA,214.06,218.96,210.27,217.96,45427458
2023-10-26,TSLA,209.94,214.24,208.2,210.41,43677032
2023-10-27,TSLA,209.93,211.67,206.98,209.45,47149505
2023-10-30,TSLA,206.46,212.37,204.33,207.87,37059336
2023-10-31,TSLA,210.23,211.29,207.12,211.12,40902049
2023-11-01,TSLA,212.28,214.43,211.44,213.9,24340004
2023-11-02,TSLA,214.67,215.13,208.45,212.31,47362842
2023-11-03,TSLA,211.12,211.62,210.12,211.01,1082628
2023-11-06,TSLA,219.96,223.2,215.75,221.02,38569645
2023-11-07,TSLA,212.71,215.59,210.96,212.97,26530830
2023-11-08,TSLA,218.38,219.34,218.29,218.85,37713736
2023-11-09,TSLA,220.51,222.86,219.8,219.88,25701574
2023-11-10,TSLA,225.35,226.76,223.41,224.0,31575567
2023-11-13,TSLA,235.42,235.58,231.72,232.92,43792610
2023-11-14,TSLA,232.18,233.17,228.81,231.19,49101841
2023-11-15,TSLA,238.81,243.12,236.13,237.69,10552535
2023-11-16,TSLA,229.74,231.27,228.02,229.27,19190309
2023-11-17,TSLA,228.2,234.93,227.35,228.7,31235243
2023-11-20,TSLA,235.81,235.85,230.39,234.27,21769930
2023-11-21,TSLA,233.6,236.04,231.17,235.14,14262939
2023-11-22,TSLA,241.26,243.19,238.96,241.1,37983497
2023-11-23,TSLA,243.99,251.18,241.37,245.94,5076091
2023-11-24,TSLA,240.12,245.49,237.32,243.04,37447811
2023-11-27,TSLA,240.88,241.99,239.56,241.83,7195853
2023-11-28,TSLA,238.01,241.47,237.09,237.5,22454279
2023-11-29,TSLA,236.15,237.78,232.39,236.65,9724132
2023-11-30,TSLA,242.77,242.85,239.72,240.91,2199358
2023-12-01,TSLA,238.11,239.99,234.1,237.57,37468452
2023-12-04,TSLA,240.76,245.5,237.53,239.57,3388655
2023-12-05,TSLA,236.91,238.2,231.42,235.28,46446512
2023-12-06,TSLA,240.52,241.8,239.02,239.74,38808740
2023-12-07,TSLA,235.51,235.67,233.64,235.59,25114760
2023-12-08,TSLA,237.97,238.17,236.06,236.51,43738247
2023-12-11,TSLA,241.89,245.4,240.54,240.65,15049860
2023-12-12,TSLA,253.05,254.99,246.83,250.67,4352085
2023-12-13,TSLA,242.98,245.24,242.36,243.02,18366024
2023-12-14,TSLA,241.15,243.01,239.7,239.91,4476163
2023-12-15,TSLA,237.01,240.57,233.74,235.21,25467771
2023-12-18,TSLA,243.88,243.95,239.05,242.81,41648419
2023-12-19,TSLA,241.41,244.35,236.48,244.31,48494222
2023-12-20,TSLA,251.22,252.85,246.4,251.26,47959338
2023-12-21,TSLA,240.59,243.91,237.77,241.57,40792639
2023-12-22,TSLA,239.38,239.8,235.41,238.63,13252540
2023-12-25,TSLA,237.9,240.91,234.18,238.72,47765542
2023-12-26,TSLA,234.77,236.7,233.53,235.18,19111596
2023-12-27,TSLA,237.3,239.01,237.18,237.71,43656151
2023-12-28,TSLA,230.63,236.79,226.18,231.39,20858036
2023-12-29,TSLA,240.16,244.37,234.99,237.75,28537043
2020-01-01,META,436.34,439.22,429.67,432.19,44398329
2020-01-02,META,428.45,429.38,422.62,426.13,30626653
2020-01-03,META,413.01,414.0,411.52,413.62,30143352
2020-01-06,META,419.54,422.6,411.62,417.03,5261007
2020-01-07,META,430.61,434.84,423.3,430.32,11791691
2020-01-08,META,428.39,435.23,420.92,427.35,40666118
2020-01-09,META,424.66,432.97,414.43,426.38,6604943
2020-01-10,META,411.62,417.61,403.47,409.88,25752499
2020-01-13,META,399.22,401.76,395.31,396.57,4245566
2020-01-14,META,401.99,403.79,399.61,402.66,22457781
2020-01-15,META,386.47,391.82,384.62,388.39,20818540
2020-01-16,META,400.09,405.33,394.32,399.86,23113485
2020-01-17,META,395.28,399.63,392.77,397.81,27165702
2020-01-20,META,414.34,418.81,414.28,415.03,10767190
2020-01-21,META,411.75,415.47,406.61,413.02,10976585
2020-01-22,META,408.36,414.47,404.99,406.67,45072043
2020-01-23,META,397.35,404.13,389.33,395.12,25424494
2020-01-24,META,389.26,391.0,384.32,388.29,21799643
2020-01-27,META,393.75,396.42,391.23,393.64,27308708
2020-01-28,META,397.22,402.07,394.81,396.57,28433279
2020-01-29,META,389.42,390.67,380.94,388.94,13326243
2020-01-30,META,389.48,391.36,385.72,386.96,21884102
2020-01-31,META,387.25,391.23,383.01,385.27,22176773
2020-02-03,META,393.2,393.81,389.59,392.18,34328683
2020-02-04,META,386.04,389.98,385.0,386.96,34537369
2020-02-05,META,385.13,386.61,378.82,386.5,4744654
2020-02-06,META,404.24,413.42,397.87,400.91,33069027
2020-02-07,META,393.88,396.04,389.53,391.89,23467108
2020-02-10,META,399.1,404.94,396.89,398.69,7698712
2020-02-11,META,388.31,390.22,383.78,386.92,21759746
2020-02-12,META,372.04,378.25,368.23,374.55,43121687
2020-02-13,META,372.16,375.04,369.16,372.97,38193349
2020-02-14,META,372.92,379.61,372.75,375.05,25893812
2020-02-17,META,381.75,387.39,375.33,385.01,2721137
2020-02-18,META,388.96,393.11,383.23,387.16,19998790
2020-02-19,META,398.88,400.72,395.12,396.37,7609547
2020-02-20,META,411.56,417.19,408.03,414.31,28521476
2020-02-21,META,402.17,406.32,398.49,399.01,16546644
2020-02-24,META,401.72,407.65,398.1,401.72,3971559
2020-02-25,META,415.62,422.38,415.55,417.5,11944804
2020-02-26,META,427.19,434.38,423.7,428.59,28657793
2020-02-27,META,435.27,436.7,430.26,434.5,47498668
2020-02-28,META,436.55,445.09,436.14,442.91,18122724
2020-03-02,META,448.23,456.8,441.35,448.0,45240799
2020-03-03,META,446.57,450.71,438.21,447.73,40066525
2020-03-04,META,439.29,445.78,435.23,443.2,18895651
2020-03-05,META,436.02,442.73,433.61,438.76,37105731
2020-03-06,META,436.26,444.09,431.81,437.63,43703032
2020-03-09,META,449.25,452.63,445.64,447.94,44305860
2020-03-10,META,432.38,435.53,431.12,431.85,35854751
2020-03-11,META,430.51,433.86,430.41,430.82,17039174
2020-03-12,META,428.75,431.77,417.47,430.75,1634888
2020-03-13,META,425.44,430.3,415.72,422.12,3703054
2020-03-16,META,414.37,416.99,412.76,414.75,46422035
2020-03-17,META,409.83,411.96,406.98,408.47,42462149
2020-03-18,META,397.03,402.32,394.45,397.83,5262572
2020-03-19,META,403.23,410.36,400.24,402.87,40480715
2020-03-20,META,396.48,400.26,392.46,395.8,45019507
2020-03-23,META,392.81,400.55,391.69,397.41,18980424
2020-03-24,META,405.01,409.58,400.37,403.86,46317291
2020-03-25,META,417.85,420.82,413.47,415.7,36310813
2020-03-26,META,411.52,416.59,406.55,409.35,1864159
2020-03-27,META,409.22,414.44,406.21,406.86,1408710
2020-03-30,META,404.88,415.38,394.08,402.19,46630228
2020-03-31,META,389.69,396.0,389.24,391.22,17984345
2020-04-01,META,390.5,397.51,384.71,394.26,17362903
2020-04-02,META,391.33,392.47,386.15,391.33,10548702
2020-04-03,META,380.54,382.16,377.16,379.79,18659007
2020-04-06,META,375.53,384.2,371.45,377.1,42447304
2020-04-07,META,392.45,399.09,389.15,391.89,44755215
2020-04-08,META,396.02,396.09,392.14,395.63,27562544
2020-04-09,META,402.05,405.69,396.47,401.31,43955206
2020-04-10,META,385.89,390.02,381.82,386.3,29494447
2020-04-13,META,388.36,389.69,385.39,387.02,6623715
2020-04-14,META,376.52,379.5,371.95,374.65,6990370
2020-04-15,META,379.92,380.22,377.39,380.15,38573027
2020-04-16,META,382.36,386.66,379.58,384.02,43571807
2020-04-17,META,383.4,384.49,374.78,382.93,8683300
2020-04-20,META,382.41,383.24,379.05,381.96,9017509
2020-04-21,META,389.98,392.06,388.32,390.04,22591005
2020-04-22,META,387.28,387.79,379.64,386.72,17059063
2020-04-23,META,382.49,382.85,378.65,380.98,22655737
2020-04-24,META,370.66,371.77,368.1,370.45,36890054
2020-04-27,META,364.81,366.75,359.39,364.0,9933293
2020-04-28,META,363.91,368.47,363.28,366.54,17930964
2020-04-29,META,363.36,366.22,355.32,362.22,16654387
2020-04-30,META,368.86,374.18,367.71,370.63,40228411
2020-05-01,META,366.11,377.41,365.23,368.11,39731980
2020-05-04,META,362.61,365.47,359.91,361.11,16289075
2020-05-05,META,355.94,359.38,350.26,357.18,19639881
2020-05-06,META,352.27,353.62,350.28,350.34,48044418
2020-05-07,META,339.0,345.82,335.26,342.59,29568288
2020-05-08,META,346.07,353.36,339.68,344.42,2160047
2020-05-11,META,341.87,347.36,337.55,344.45,15297688
2020-05-12,META,348.98,349.46,345.01,348.5,11706377
2020-05-13,META,344.01,345.34,333.5,343.39,37405681
2020-05-14,META,352.52,355.63,350.45,351.3,14908916
2020-05-15,META,349.03,352.87,346.49,350.41,35065748
2020-05-18,META,347.59,349.62,347.52,349.17,10169458
2020-05-19,META,348.8,353.32,336.7,344.81,7690670
2020-05-20,META,336.02,342.07,335.34,337.81,15951735
2020-05-21,META,335.21,338.21,334.06,335.54,17533988
2020-05-22,META,328.85,332.34,325.88,330.28,14023632
2020-05-25,META,340.54,344.35,340.03,341.02,33378199
2020-05-26,META,332.17,336.68,330.11,331.0,4654569
2020-05-27,META,341.72,342.0,341.15,341.85,34894578
2020-05-28,META,352.75,354.54,349.12,353.59,19035714
2020-05-29,META,357.35,361.65,354.3,354.75,12212227
2020-06-01,META,350.74,352.26,342.02,349.36,23619743
2020-06-02,META,349.07,353.52,347.88,350.39,35351342
2020-06-03,META,342.14,342.66,340.6,342.62,40017611
2020-06-04,META,344.57,350.3,339.58,341.22,47039347
2020-06-05,META,340.93,348.84,337.97,344.16,35286406
2020-06-08,META,339.27,342.89,336.4,339.93,29559794
2020-06-09,META,343.08,351.9,342.1,346.5,25670103
2020-06-10,META,346.62,353.18,346.62,350.64,48187925
2020-06-11,META,347.16,351.52,344.57,349.35,29432402
2020-06-12,META,348.68,356.57,344.53,353.01,13172028
2020-06-15,META,343.97,344.59,334.05,343.66,23517067
2020-06-16,META,343.41,348.18,339.57,340.33,21119936
2020-06-17,META,331.51,334.57,326.01,333.37,44308701
2020-06-18,META,347.94,353.54,342.0,348.15,28581305
2020-06-19,META,350.91,352.14,348.31,349.04,47221147
2020-06-22,META,344.09,344.39,336.48,342.77,30800242
2020-06-23,META,333.15,338.53,332.13,335.62,46982460
2020-06-24,META,336.12,338.53,334.67,337.5,12510564
2020-06-25,META,335.3,335.42,332.93,334.52,37666643
2020-06-26,META,341.89,342.86,339.94,341.81,44675968
2020-06-29,META,337.17,337.36,336.22,337.21,35981102
2020-06-30,META,341.25,348.5,340.45,342.34,49948085
2020-07-01,META,343.72,346.36,341.19,342.05,6554327
2020-07-02,META,335.55,337.0,333.14,333.74,34485358
2020-07-03,META,340.36,342.58,331.58,341.86,46008781
2020-07-06,META,341.1,343.33,339.79,341.51,9704118
2020-07-07,META,338.43,338.83,335.54,337.87,3139274
2020-07-08,META,345.43,350.13,339.71,342.78,43823124
2020-07-09,META,349.99,356.62,346.52,350.78,23495996
2020-07-10,META,344.14,349.88,339.25,343.93,29623426
2020-07-13,META,344.45,350.87,341.16,344.8,8463226
2020-07-14,META,335.68,338.47,331.43,337.73,6505467
2020-07-15,META,335.38,341.81,328.94,334.33,21026074
2020-07-16,META,341.01,346.71,337.96,342.57,5451065
2020-07-17,META,335.81,337.38,333.92,336.81,29116758
2020-07-20,META,346.82,353.63,343.58,347.92,40498060
2020-07-21,META,340.77,345.67,338.79,342.27,2854494
2020-07-22,META,338.52,340.74,336.91,337.27,47318755
2020-07-23,META,335.99,346.23,332.43,336.2,11223261
2020-07-24,META,345.29,347.82,342.78,346.69,47894265
2020-07-27,META,352.38,355.24,348.35,353.48,48865856
2020-07-28,META,352.02,355.89,348.59,352.82,42227287
2020-07-29,META,357.15,361.35,356.72,360.1,25717203
2020-07-30,META,365.87,369.16,363.07,365.25,32253207
2020-07-31,META,367.32,371.28,365.18,368.88,14311915
2020-08-03,META,358.73,363.33,355.71,359.09,32180609
2020-08-04,META,351.79,352.21,350.26,351.91,39503227
2020-08-05,META,356.21,356.9,350.19,355.78,48781853
2020-08-06,META,354.56,358.47,350.84,355.0,4049891
2020-08-07,META,344.55,348.52,339.54,347.71,37385185
2020-08-10,META,345.6,349.14,343.81,347.54,44323267
2020-08-11,META,346.06,349.79,341.15,342.91,22142306
2020-08-12,META,342.12,344.36,341.96,344.26,42002186
2020-08-13,META,342.53,346.88,341.54,344.95,34243189
2020-08-14,META,340.25,342.23,335.88,339.03,16267695
2020-08-17,META,337.29,340.28,336.79,339.03,23986191
2020-08-18,META,343.71,345.24,342.72,343.72,21581173
2020-08-19,META,347.12,354.13,347.07,351.78,14608626
2020-08-20,META,347.34,348.95,344.17,347.25,21336423
2020-08-21,META,349.93,354.13,348.19,351.74,20230032
